"source","name","price","revenue","profit","multiple","description","url"
"BizBuySell","Vacant Industrial Facility near the Border","","","","","AuctionVacant Industrial Facility near the BorderDel Rio, TX Online auction: July 14-16, 2025 2.5 miles to port with highway access Ideal vacant distribution center by airport$100,000 starting bid20Starting bid: $100,000 AuctionREAL ESTATE INCLUDEDRegister to Bid","https://www.ten-x.com/listing/11-finegan-rd-del-rio-tx-78840/29208828/?utm_source=BizBuySell&utm_medium=DigitalPublisher&utm_campaign=SRPPlacardRegToBid-AssetMarketing-NA-NA&utm_content=SIID0000-PID0002-NON-0000-NA-TID0000"
"BizBuySell","Modern Turnkey Office with Existing Income","","","","","AuctionModern Turnkey Office with Existing IncomeLansing, MI Online auction: July 14-16, 2025 Easy access to I-69, I-96, and I-496 Turnkey availability for medical/office use$150,000 starting bid23Starting bid: $150,000 AuctionREAL ESTATE INCLUDEDRegister to Bid","https://www.ten-x.com/listing/8161-executive-ct-lansing-mi-48917/35621833/?utm_source=BizBuySell&utm_medium=DigitalPublisher&utm_campaign=SRPPlacardRegToBid-AssetMarketing-NA-NA&utm_content=SIID0000-PID0002-NON-0000-NA-TID0000"
"BizBuySell","Quality Inn & Suites Near NMU & Downtown ABQ","","","","","AuctionQuality Inn & Suites Near NMU & Downtown ABQAlbuquerque, NM Online auction: July 7-9, 2025 Accessible to I-40 and top attractions Amenity-rich hotel with value-add potential$1,250,000 starting bid29Starting bid: $1,250,000 AuctionREAL ESTATE INCLUDEDRegister to Bid","https://www.ten-x.com/listing/1315-menaul-blvd-ne-albuquerque-nm-87107/34261006/?utm_source=BizBuySell&utm_medium=DigitalPublisher&utm_campaign=SRPPlacardRegToBid-AssetMarketing-NA-NA&utm_content=SIID0000-PID0002-NON-0000-NA-TID0000"
"Acquire","SellersGet Acquired with an acquisition plan tailored to your exit goals.List and sell your business with expert support.","","","","","Get Acquired with an acquisition plan tailored to your exit goals.","https://acquire.com/seller-pricing/"
"Investors.Club","SponsoredThis is paid advertismentDone-for-you A.I. Leveraged Branded Shopify Store","","","","","SponsoredThis is paid advertismentDone-for-you A.I. Leveraged Branded Shopify Store","https://investors.club/tech-stack/amazon-fba/"
"Acquire","Ecommerce startup in the United States $1.1M EBITDA US-based footwear brand dominating its market. Fully established. Shopify  Amazon FBA. Asking price $2.5M (2.4x profit)","$1","","","","Amazon FBA businesses for sale Find a profitable Amazon FBA business for sale by searching through our current inventory Ecommerce startup in the United States $1.1M EBITDA US-based footwear brand dom","https://app.acquire.com/startup/FFpKu4y9yUfFacSPjkKIBS1evwR2/8KmjJ3R2RdSoRq9N0S1X?source=webCategories"
"Investors.Club","For Sale by Owner","$25,997","","Profit $8,120","","This U.S.-focused Amazon FBA business sells private-label incense products and operates with approximately 35% net profit margins. Launched in 2021, it requires around 14 hours per week to manage inventory, reorders, and basic PPC, and is fully brand registered on Amazon. The business is owner-operated with no employees, leverages a long-term relationship with a single supplier in Vietnam, and includes brand assets and a WordPress site inventory is excluded from the asking price.","https://investors.club/business/for-sale-by-owner/"
"Acquire","List Your StartupCreate and publish your business listing to 500k buyersGet Acquired with expert tools and 247 customer support.","","","","","Create and publish your business listing to 500k buyers","https://acquire.com/sellers/"
"Investors.Club","Managed by Broker","$5,440,000","","Profit $435,908","","High Growth Historical Sustainability-Focused Notebooks eCommerce Brand doing $1.9M salesyear from diversified revenue channels","https://investors.club/business/brokered/"
"Acquire","BuyersView buyer plans that connect you with founders and their startups.Connect with founders to pursue an acquisition.","","","","","View buyer plans that connect you with founders and their startups.","https://acquire.com/pricing/"
"BizBuySell","Minneapolis MSA  Nearby Popular Destinations","$200,000","","","","Online auction July 14-16, 2025","https://www.ten-x.com/listing/1318-sibley-memorial-hwy-mendota-mn-55150/35878623/?utm_source=BizBuySell&utm_medium=DigitalPublisher&utm_campaign=SRPPlacardRegToBid-AssetMarketing-NA-NA&utm_content=SIID0000-PID0002-NON-0000-NA-TID0000"
"QuietLight","Crown Jewel Amazon FBA Asset  $3.3M TTM SDE  146% YOY Growth  Significant Potential Growth Opps","","Revenue $16,973,677","","","","https://quietlight.com/amazon-fba-businesses-for-sale/"
"Loopnet","Log In","","","","","Log In Sign Up Log In Advertise","https://www.loopnet.com/solutions/advertise?utm_source=advertise_now&utm_medium=homepage_button"
"Loopnet","Sell a Business with BizBuySell","$250,000","revenue 400K","Cash Flow $50,000","0.62x","Established eCommercesmall warehousecontract manufacturing business with multiple successful products and stores. Extremely scalable and easily...","https://www.loopnet.com/biz/advertise"
"Bizquest","Yock Noodles manufacturer since 1930s","$360,000","","Cash Flow $360,000","","SaveNot DisclosedCash Flow $360,000Yock Noodles manufacturer since 1930sNorfolk, VAWell Known authentic Yock MeinNot DisclosedCash Flow $360,000Contact","https://www.bizquest.com/businesses-for-sale-in-norfolk-va/"
"Bizquest","FYZICAL Therapy  Balance Centers","$100,000","","","","FYZICAL is the largest Physical Therapy franchise in the U.S. Their unique Balance  Fall Prevention Program differentiates them. No medical experience required.","https://www.bizquest.com/franchise-for-sale/healthcare-and-senior-care-franchises/"
"Bizquest","Lean Kitchen Company","$75,000","","","","Lean Kitchen delivers meaningful and profitable outcomes for our franchise partners by improving the quality of life for their communities, their customers, and their families every day.","https://www.bizquest.com/franchise-for-sale/food-and-restaurant-franchises/"
"Bizquest","Grasons Estate Sales & Business Liquidations","$50,000","","","","Franchise $50,000 Grasons Estate Sales & Business LiquidationsAvailable NationwideUnleash your entrepreneurial spirit with Grasons Estate Sales & Business Liquidations, the #1 home-based estate sales & business liquidations franchise! Tap into a proven and trusted brand that has redefined excellence in this market.See More Franchises$50,000 Franchise","https://www.bizquest.com/grasons-estate-sales-and-business-liquidations-franchise-for-sale/?q=%3Ff_irts%3Dfalse%26f_bfssr%3D1"
